	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60
GLB1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	579750.0	3315300.0	5032900.0	6493100.0	6684600.0	6439500.0	6157200.0	3043900.0	3111600.0	2169400.0	1222100.0	453450.0	218770.0	101180.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	127490.0	0.0	0.0	0.0	27036.0	0.0	0.0	0.0	0.0	12019.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	230150.0	25796.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DKFZp686C0249	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5866.7	0.0	0.0	0.0	8069.0	9564.0	7990.4	0.0	5489.7	16037.0	2537.1	0.0	0.0	0.0	1277.6	24781.0	20318.0	0.0	22708.0	0.0	0.0	29984.0	13494.0	49801.0	0.0	0.0	0.0	0.0	0.0	0.0	35533.0	30218.0	52379.0	38471.0	18811.0	281240.0	154030.0	78429.0	160420.0	111030.0	80082.0	47740.0	25614.0	20059.0	12720.0	10634.0	46098.0	94201.0	40807.0	20393.0	0.0
P3H4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	162660.0	234370.0	581720.0	401890.0	269180.0	46771.0	0.0	16346.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	309430.0	0.0	0.0	0.0	0.0	171600.0	32676.0	0.0	128420.0	0.0	0.0	121060.0	0.0	134660.0	0.0	0.0	0.0	0.0	67429.0	59846.0	38943.0	0.0
MMP2	47415.0	67748.0	64199.0	9573.0	45726.0	0.0	8636.2	6008.8	9587.3	88071.0	467000.0	515960.0	486730.0	381800.0	279890.0	126140.0	82256.0	69334.0	65084.0	49326.0	15276.0	25476.0	27132.0	68614.0	37487.0	27860.0	33602.0	6035.4	0.0	0.0	13550.0	15933.0	10257.0	0.0	0.0	0.0	0.0	0.0	6913.9	7451.8	3997.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACSL4	119280.0	118470.0	212200.0	30178.0	150010.0	90686.0	14567.0	24816.0	0.0	92436.0	1234300.0	997090.0	1478600.0	1161700.0	497390.0	226390.0	102250.0	221630.0	232090.0	142470.0	91758.0	158490.0	10051.0	20831.0	40361.0	22414.0	21425.0	30576.0	0.0	0.0	0.0	11302.0	0.0	0.0	8213.7	0.0	0.0	18046.0	40523.0	0.0	10508.0	0.0	0.0	0.0	0.0	12164.0	0.0	0.0	0.0	0.0	0.0	0.0	12337.0	0.0	0.0	11332.0	0.0	0.0	0.0	0.0
NCEH1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	74113.0	755150.0	2074700.0	1913800.0	1668200.0	1129000.0	1390600.0	568780.0	372180.0	19069.0	107180.0	0.0	68515.0	0.0	122700.0	30889.0	170930.0	107840.0	132100.0	93242.0	0.0	79009.0	0.0	37958.0	0.0	70419.0	90840.0	80613.0	39127.0	0.0	36748.0	0.0	0.0	0.0	0.0	83760.0	50288.0	23215.0	39279.0	0.0	36609.0	74058.0	85291.0	91234.0	57103.0	19290.0	0.0	25231.0	15630.0	0.0	0.0	0.0
SPATA20	0.0	0.0	0.0	0.0	0.0	0.0	12981.0	0.0	0.0	0.0	238390.0	1997500.0	978760.0	1612300.0	613160.0	739770.0	266670.0	92325.0	174780.0	97168.0	31779.0	76762.0	71822.0	59495.0	22389.0	29379.0	13880.0	20612.0	0.0	17400.0	0.0	0.0	3134.2	25714.0	5510.8	0.0	0.0	0.0	0.0	0.0	4569.9	2545.0	0.0	0.0	3693.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRPRB	0.0	0.0	0.0	0.0	187960.0	60029.0	124690.0	234740.0	274490.0	292650.0	31200.0	22109.0	0.0	473030.0	172770.0	782820.0	338080.0	214000.0	501210.0	407390.0	254850.0	567180.0	305540.0	597890.0	806410.0	592990.0	605590.0	251970.0	240240.0	199530.0	63131.0	214600.0	171380.0	0.0	77384.0	65399.0	0.0	75735.0	105860.0	118360.0	68305.0	160590.0	190850.0	71338.0	105130.0	43686.0	32165.0	0.0	0.0	0.0	20739.0	41018.0	0.0	6405.8	0.0	27831.0	29888.0	28873.0	0.0	0.0
MTIF2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41417.0	88348.0	46846.0	74765.0	428320.0	25957.0	514640.0	456160.0	355150.0	835400.0	403670.0	95666.0	110330.0	52180.0	0.0	0.0	42539.0	0.0	34505.0	0.0	36195.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LIMS1	0.0	0.0	0.0	0.0	0.0	45862.0	0.0	118400.0	125140.0	261510.0	222370.0	174910.0	126010.0	125630.0	240760.0	235520.0	0.0	169420.0	174250.0	99491.0	124520.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TP53I3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	747180.0	0.0	1552700.0	111990.0	0.0	941850.0	1196500.0	932360.0	376210.0	263510.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HEL-S-17	81309.0	15071.0	0.0	214320.0	1241200.0	3484800.0	2965900.0	3303400.0	4452000.0	5341800.0	9199300.0	7970900.0	4572300.0	2969600.0	2844600.0	3119100.0	2011300.0	1985200.0	3077200.0	1732600.0	2244800.0	2789900.0	3188200.0	1656600.0	703100.0	1095900.0	901850.0	409700.0	358840.0	272410.0	180090.0	27605.0	176380.0	81863.0	59018.0	254590.0	64294.0	78304.0	149630.0	83062.0	134890.0	245220.0	134400.0	58088.0	111870.0	421890.0	83431.0	135960.0	430490.0	424650.0	351060.0	477680.0	463680.0	578910.0	537430.0	608130.0	828710.0	1211500.0	1554700.0	1083400.0
DCUN1D3	32823.0	44211.0	0.0	0.0	55839.0	88711.0	0.0	84717.0	128410.0	91954.0	377300.0	219370.0	289700.0	0.0	330480.0	342220.0	0.0	119370.0	0.0	121310.0	67461.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PRNP	0.0	0.0	0.0	0.0	0.0	176630.0	395360.0	693520.0	2704200.0	8761000.0	16513000.0	18027000.0	16659000.0	11702000.0	18984000.0	14177000.0	468920.0	511600.0	97270.0	354080.0	0.0	351140.0	0.0	295340.0	399220.0	318480.0	0.0	0.0	131200.0	0.0	0.0	226480.0	0.0	139260.0	0.0	128480.0	0.0	97509.0	294190.0	0.0	43800.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HEL-S-43	2870300.0	3090300.0	11449000.0	13572000.0	13289000.0	19085000.0	20152000.0	32176000.0	35370000.0	48153000.0	63565000.0	43650000.0	68308000.0	42434000.0	46218000.0	57190000.0	44057000.0	60509000.0	50355000.0	42964000.0	16020000.0	30950000.0	33986000.0	22219000.0	5984200.0	17811000.0	6000700.0	3133000.0	2836800.0	4250000.0	3057600.0	6647900.0	2219200.0	1290100.0	1130100.0	829720.0	882660.0	2106700.0	1700500.0	1811700.0	353130.0	422890.0	781670.0	385720.0	395550.0	600310.0	0.0	363500.0	416890.0	775500.0	739140.0	645610.0	798220.0	729750.0	639450.0	318050.0	127880.0	141450.0	0.0	0.0
TIMM44	0.0	0.0	0.0	16834.0	47132.0	194310.0	157420.0	1069700.0	2951900.0	7654700.0	7298600.0	4865900.0	3027200.0	2094000.0	2468100.0	3049000.0	1675600.0	1905200.0	2223000.0	4901100.0	5894000.0	5200300.0	4272200.0	2725800.0	799980.0	519420.0	536970.0	447560.0	253550.0	87232.0	8512.2	17718.0	50660.0	127460.0	0.0	16896.0	10236.0	0.0	4787600.0	3935.3	0.0	0.0	0.0	0.0	0.0	21082.0	0.0	0.0	21389.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UPI0000169E22	0.0	0.0	62574.0	745360.0	4916200.0	7257700.0	10651000.0	12114000.0	17797000.0	21295000.0	19642000.0	11959000.0	13892000.0	11489000.0	13380000.0	12788000.0	9625300.0	10566000.0	9918200.0	7870700.0	4827500.0	5417200.0	4301100.0	2408100.0	2105300.0	2073100.0	1117000.0	300540.0	667930.0	415350.0	257880.0	218390.0	114990.0	48976.0	13885.0	27156.0	0.0	0.0	0.0	0.0	59724.0	19836.0	104580.0	89268.0	69962.0	69014.0	59442.0	19838.0	7886.7	35816.0	27070.0	7392.8	20142.0	0.0	60678.0	0.0	9423.0	0.0	0.0	0.0
ACOT9	0.0	0.0	13669.0	0.0	407480.0	1702900.0	3522600.0	3698200.0	7942800.0	11316000.0	7512300.0	4366800.0	3161400.0	3558300.0	5603300.0	7223800.0	4720500.0	6001100.0	3862200.0	4647100.0	4671800.0	3862100.0	3407500.0	3760700.0	6006500.0	5609800.0	5863000.0	3140300.0	4905100.0	3838400.0	4315300.0	2434800.0	1688400.0	1485400.0	1102900.0	890430.0	795280.0	309600.0	352410.0	88754.0	190840.0	309500.0	183170.0	140680.0	122260.0	259500.0	115100.0	0.0	0.0	54919.0	8795.6	21794.0	138050.0	21618.0	97874.0	0.0	173240.0	12255.0	0.0	0.0
DKFZp686P18130	0.0	0.0	0.0	0.0	67395.0	713950.0	1632200.0	1725500.0	2463200.0	2350500.0	1351000.0	720570.0	482160.0	254680.0	169240.0	373370.0	490720.0	1084800.0	1267100.0	1289300.0	619910.0	501000.0	532770.0	551450.0	255480.0	596660.0	154530.0	47008.0	36524.0	0.0	23982.0	24040.0	0.0	0.0	31641.0	123690.0	0.0	46899.0	0.0	64012.0	0.0	29705.0	134360.0	0.0	0.0	124730.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TMX1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	141250.0	428550.0	184180.0	1816100.0	2515300.0	3546300.0	1383400.0	3620600.0	3291600.0	440010.0	1120500.0	1902100.0	1493700.0	1018200.0	1106000.0	1594400.0	572700.0	1035100.0	2502700.0	1867300.0	990750.0	1710000.0	1237100.0	1211800.0	985870.0	902080.0	1199500.0	1358700.0	761740.0	1249200.0	751120.0	1286300.0	644950.0	201080.0	657090.0	755250.0	467510.0	300120.0	540130.0	434010.0	276320.0	173890.0	162760.0	204890.0	119650.0	147150.0	142210.0	90589.0	84750.0	0.0	0.0	0.0	0.0
FLJ10842	0.0	32558.0	0.0	20249.0	0.0	155750.0	452670.0	1193400.0	3598800.0	5389700.0	5984800.0	3486900.0	2527700.0	2151600.0	2889000.0	2158000.0	1221900.0	1807800.0	2189100.0	1472600.0	964770.0	804560.0	645220.0	575660.0	466570.0	909610.0	2867300.0	5894500.0	6855900.0	3957500.0	2239700.0	1400500.0	808490.0	670550.0	143540.0	314580.0	151860.0	118750.0	46289.0	49782.0	7618.5	42145.0	19838.0	0.0	0.0	0.0	65001.0	51812.0	75958.0	66579.0	93881.0	116810.0	179610.0	151220.0	0.0	75113.0	8475.7	7634.4	4081.4	0.0
CLPX	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	167380.0	275840.0	0.0	0.0	37140.0	174470.0	352150.0	176660.0	208130.0	209100.0	269050.0	222900.0	77435.0	99842.0	38247.0	54246.0	65226.0	132590.0	26787.0	53738.0	0.0	380840.0	278260.0	16964.0	0.0	195670.0	0.0	171100.0	0.0	0.0	0.0	45122.0	5381.8	0.0	0.0	0.0	0.0	6176.5	0.0	0.0	0.0	0.0	0.0	47439.0	0.0	43661.0	0.0	0.0	0.0	0.0	0.0	0.0
LMAN2L	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18643.0	0.0	114260.0	479550.0	898510.0	115650.0	0.0	244070.0	47057.0	0.0	99772.0	47507.0	54648.0	0.0	42192.0	0.0	0.0	23081.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12560.0	21912.0	12472.0	0.0	15445.0	11115.0	0.0	26200.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23161.0	0.0	104610.0	0.0
STXBP3	14446.0	0.0	0.0	0.0	23514.0	33558.0	26623.0	0.0	83712.0	30476.0	752960.0	977690.0	817870.0	441270.0	162710.0	249260.0	74442.0	98518.0	195890.0	101490.0	55511.0	50023.0	0.0	64664.0	0.0	0.0	0.0	0.0	0.0	0.0	41903.0	0.0	18636.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8701.1	0.0	0.0	0.0	0.0	0.0	0.0	8232.5	0.0	0.0	0.0	0.0	0.0	0.0
UPI0001E92A2D	61431.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	284490.0	983000.0	1270500.0	1559500.0	1031500.0	809240.0	1041400.0	1387600.0	923840.0	515640.0	161940.0	147210.0	373450.0	320910.0	230230.0	178840.0	121580.0	115950.0	26969.0	149190.0	47853.0	0.0	0.0	108110.0	51485.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17829.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29132.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12376.0
RRAGB	0.0	0.0	0.0	0.0	0.0	110820.0	146790.0	47219.0	163680.0	312320.0	826750.0	1349900.0	6340000.0	1067300.0	1050500.0	548500.0	274800.0	231470.0	235900.0	797490.0	280280.0	369840.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MPZL1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	151090.0	176830.0	495710.0	448110.0	517740.0	147110.0	619010.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	137760.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ETFDH	0.0	0.0	0.0	0.0	0.0	0.0	0.0	229740.0	856260.0	4040900.0	9543600.0	15581000.0	18885000.0	23872000.0	28887000.0	21691000.0	3784200.0	1495700.0	1026700.0	1336500.0	1257300.0	534160.0	151380.0	102900.0	73210.0	52325.0	0.0	0.0	32778.0	0.0	33300.0	0.0	38294.0	0.0	42076.0	47414.0	20697.0	0.0	26158.0	0.0	95234.0	26205.0	0.0	8805.3	24453.0	77359.0	130210.0	19309.0	29170.0	0.0	0.0	69798.0	35866.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
THY1	233710.0	917420.0	527820.0	1135800.0	1007600.0	1243200.0	1325500.0	1212100.0	4039400.0	14593000.0	48416000.0	86745000.0	64688000.0	58018000.0	107910000.0	75397000.0	36513000.0	27237000.0	5460700.0	6741900.0	2899200.0	3551300.0	3415000.0	4208900.0	2543200.0	1769500.0	2704000.0	1551500.0	3016200.0	768830.0	845420.0	1283800.0	2969100.0	4406500.0	2919200.0	3263300.0	3585400.0	2066800.0	2982700.0	1946600.0	1343900.0	1280300.0	1365700.0	1220500.0	1279200.0	1047500.0	838220.0	384620.0	764260.0	746490.0	621280.0	198740.0	267780.0	267970.0	104750.0	90404.0	251910.0	300490.0	0.0	0.0
SURF4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38882.0	5325500.0	13547000.0	19859000.0	7169100.0	16529000.0	13757000.0	3294000.0	318590.0	100690.0	0.0	22369.0	545590.0	1252400.0	1269800.0	468170.0	249070.0	897150.0	339140.0	0.0	393740.0	0.0	0.0	222170.0	351950.0	309710.0	0.0	404870.0	0.0	0.0	0.0	0.0	327530.0	0.0	304390.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	108010.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPOX	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	173460.0	1707900.0	6214900.0	11357000.0	7756800.0	10150000.0	11407000.0	5877200.0	2883400.0	1848200.0	1023700.0	766480.0	438600.0	449650.0	679610.0	245100.0	463010.0	386260.0	448730.0	237000.0	203950.0	155130.0	188990.0	251800.0	122220.0	256210.0	246350.0	263730.0	393710.0	229390.0	345060.0	202330.0	243350.0	419610.0	358790.0	221760.0	238300.0	470880.0	227170.0	42817.0	70318.0	240070.0	62005.0	119550.0	112420.0	162970.0	102270.0	72312.0	163940.0	75876.0	4268.7	51952.0
SFT2D2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	317670.0	911330.0	1882000.0	1995500.0	1466100.0	1092600.0	1402800.0	1890800.0	510850.0	0.0	0.0	0.0	0.0	370660.0	286640.0	173810.0	159740.0	152980.0	165950.0	113340.0	0.0	0.0	130680.0	0.0	99955.0	111230.0	0.0	0.0	132910.0	341560.0	206360.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TMUB2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	81047.0	131970.0	132720.0	144650.0	65421.0	0.0
DKFZp564J0123	0.0	0.0	0.0	117120.0	143240.0	381370.0	414890.0	591890.0	684360.0	644390.0	641190.0	479220.0	249550.0	208540.0	398980.0	453860.0	377200.0	0.0	738050.0	1140100.0	3802700.0	4908600.0	3139400.0	2029300.0	1187100.0	901750.0	750950.0	0.0	685170.0	161620.0	355170.0	118300.0	100710.0	0.0	69994.0	0.0	0.0	0.0	0.0	203710.0	96950.0	156620.0	176180.0	0.0	0.0	0.0	93737.0	0.0	0.0	0.0	0.0	191820.0	177690.0	110530.0	0.0	0.0	0.0	0.0	0.0	0.0
TXNRD1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	678380.0	1821200.0	3653500.0	5065900.0	3154900.0	4024200.0	2835100.0	1980700.0	1222700.0	205860.0	101510.0	355610.0	366420.0	671360.0	300630.0	98757.0	37151.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18254.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UBE1	29003.0	0.0	0.0	11359.0	0.0	76414.0	35337.0	41362.0	0.0	0.0	6559.1	1817900.0	10475000.0	29253000.0	13234000.0	3699600.0	1480400.0	1464100.0	1050900.0	679950.0	336640.0	394060.0	209620.0	138560.0	34779.0	94218.0	35730.0	8658.2	12642.0	0.0	16627.0	0.0	0.0	35963.0	16527.0	0.0	24347.0	0.0	21005.0	0.0	15407.0	0.0	0.0	59384.0	16531.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10661.0	3145.0	0.0
A0A140VJP5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	125550.0	0.0	170970.0	1900100.0	6055200.0	469260.0	267820.0	29085.0	429430.0	224030.0	207410.0	261790.0	333020.0	108150.0	115830.0	92536.0	0.0	136600.0	305280.0	101820.0	79815.0	0.0	60686.0	67098.0	86815.0	0.0	0.0	0.0	29596.0	53844.0	514570.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HNRPA1	571130.0	1290000.0	2156600.0	886620.0	658620.0	754710.0	961700.0	253810.0	572580.0	621930.0	257660.0	332360.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	58916.0	0.0	0.0	0.0	147310.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	136280.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
XPNPEP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17058.0	597700.0	578240.0	147170.0	80313.0	157590.0	658290.0	760270.0	278150.0	71029.0	102200.0	47993.0	10562.0	4374.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PFAS	0.0	35981.0	26296.0	23193.0	18859.0	0.0	15531.0	15439.0	15726.0	0.0	0.0	0.0	0.0	252450.0	49209.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	243390.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17450.0	0.0	0.0	0.0	0.0	4903.5	0.0	93152.0	35220.0	68266.0	22781.0	7340.9
A0A0A6YZ17	0.0	0.0	0.0	63191.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28892.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42732.0	73755.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12506.0	0.0	9548.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4936.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41480.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PFDN4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	446130.0	0.0	0.0	0.0	0.0	0.0	98290.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	343870.0	67229.0	341120.0	0.0	0.0	0.0	75165.0	0.0	82751.0	127430.0	0.0	98561.0	114200.0	0.0	110870.0	72066.0	86624.0	104910.0	88060.0	0.0	157450.0	90362.0	49555.0	0.0	0.0	0.0
KCNK2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	91298.0	143070.0	0.0	0.0	258550.0	232820.0	208660.0	96362.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C16orf58	51500.0	29923.0	53315.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	98322.0	0.0	0.0	0.0	0.0	0.0	0.0	190460.0	0.0	0.0	88926.0	169680.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52944.0	0.0	32357.0	0.0	28683.0	37277.0	0.0	0.0	0.0	0.0	0.0	47556.0	0.0	15930.0	0.0	0.0	0.0	0.0
MAOA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37028.0	22890.0	48116.0	0.0	205440.0	501180.0	354360.0	503320.0	172170.0	1943700.0	6933100.0	12640000.0	8893100.0	2919800.0	678170.0	418730.0	244710.0	81960.0	175380.0	13963.0	35959.0	27096.0	21344.0	34827.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15871.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43497.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
XRCC5	23342.0	19663.0	41693.0	46687.0	36364.0	0.0	30632.0	0.0	0.0	9317.7	7271.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70063.0	94145.0	123990.0	165950.0	141730.0	456830.0	612120.0	523650.0	615610.0	433460.0	293220.0	92893.0	98355.0	32080.0	26689.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14656.0	17414.0	0.0	0.0	0.0	0.0	7023.3	0.0	0.0	0.0	0.0	0.0
CTNND1	0.0	0.0	0.0	0.0	28045.0	33607.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23595.0	0.0	0.0	0.0	26655.0	17398.0	15910.0	12954.0	57117.0	42304.0	45572.0	199510.0	160900.0	113770.0	22162.0	26990.0	0.0	105780.0	13266.0	12764.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11151.0	0.0	14950.0	36622.0	41669.0	18612.0	0.0	0.0	0.0	0.0	0.0
SIRPA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3973.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46790.0	106720.0	99959.0	336410.0	518410.0	737890.0	910550.0	799160.0	434280.0	153200.0	147540.0	102340.0	149720.0	11296.0	5367.1	65202.0	0.0	0.0	0.0	0.0	0.0	0.0	31286.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
